city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1997,42,1997-10-15,-0.01515,0.0831,0.2018667,0.2107333,299.47858,299.4357,296.4357,302.9,297.6,182.0,83.575714,99.33,17.927143,1.8428571,27.357143,6.428571,31.1,22.8,6.3,56
sj,1997,43,1997-10-22,,0.1966,0.3152429,0.2916429,299.60858,299.84286,296.3043,302.3,296.4,27.34,82.23428,80.85,17.818571,3.3428571,27.7,5.885714,32.8,23.9,8.7,70
sj,1997,44,1997-10-29,,0.1695,0.2978143,0.2102,300.38144,300.55,296.10144,302.3,298.1,7.27,77.53286,0.78,17.551428,2.7,28.385714,5.8142858,32.8,24.4,0.0,112
sj,1997,45,1997-11-05,0.07745,,0.1989571,0.1767429,300.03143,300.09286,295.6957,301.9,298.6,9.5,77.307144,2.08,17.095715,2.0428572,27.742857,6.114286,31.1,23.9,27.1,70
sj,1997,46,1997-11-12,0.0695,0.12345,0.1481429,0.1022714,299.68713,299.79285,295.3457,302.6,297.9,9.0,77.16286,18.83,16.764286,2.2428572,27.342857,7.4,32.8,22.8,34.6,47
sj,1997,47,1997-11-19,,-0.1026,0.2017857,0.1477857,299.49142,299.52856,296.31287,301.8,298.0,40.5,82.76572,50.55,17.738571,1.8,27.328571,6.0,31.1,23.9,6.1,48
sj,1997,48,1997-11-26,0.2192,0.1606,0.1749286,0.2117571,299.62,299.7,296.33713,301.9,297.9,42.9,82.27,4.76,17.77143,2.2,27.257143,5.6714287,30.6,23.9,81.8,49
sj,1997,49,1997-12-03,0.0568,0.0661,0.3493143,0.3120714,299.45572,299.50714,295.5757,301.3,298.2,14.7,79.39571,3.01,17.001429,1.8714286,26.671429,6.614286,31.7,23.3,39.9,66
sj,1997,50,1997-12-10,,-0.0448,0.2314143,0.2354714,300.13284,300.35,295.15286,302.0,298.8,0.3,74.281425,0.0,16.53,2.6714287,26.757143,8.257143,32.2,21.7,0.0,56
sj,1997,51,1997-12-17,,1e-04,0.2579571,0.2339,299.63858,299.66428,294.79572,301.6,298.1,3.9,74.795715,0.0,16.145714,2.4714286,26.571428,7.3,32.2,22.2,1.5,61
sj,1997,52,1997-12-24,0.0663,0.075925,0.2132111,0.2257889,299.2143,299.2857,295.35144,301.7,297.6,16.3,79.47,22.52,16.704287,2.5714285,26.714285,7.571429,31.7,22.2,17.3,67
sj,1998,1,1998-01-01,0.0455,0.0478,0.1239857,0.08344286,,,,,,,,,,,,,,,,64
sj,1998,2,1998-01-08,0.05076667,0.0341,0.2233714,0.1341571,298.82715,298.99286,295.03,300.7,297.2,44.4,79.63143,10.59,16.362858,2.1571429,26.357143,6.142857,31.7,22.8,33.3,68
sj,1998,3,1998-01-15,-0.01615,-0.008225,0.2047143,0.1985714,297.61285,297.6857,294.85284,300.2,296.4,53.2,84.69428,106.97,16.20857,1.8857143,24.885714,5.857143,29.4,20.6,152.4,49
sj,1998,4,1998-01-22,0.1797,0.03345,0.2514571,0.1921,298.61142,298.8,294.51,300.6,296.8,8.4,78.18285,0.0,15.881429,2.4,25.614286,6.4857144,29.4,21.1,4.8,50
sj,1998,5,1998-01-29,0.13155,0.045825,0.1461143,0.1313571,298.69427,298.85715,294.19,300.6,297.0,16.3,76.26143,7.72,15.561429,2.3428571,26.542856,7.257143,31.1,22.2,1.3,56
sj,1998,6,1998-02-05,-0.0479,-0.0525,0.1274857,0.09734286,298.57858,298.80713,293.97144,301.3,296.6,8.6,75.777145,0.0,15.361428,3.2714286,26.585714,8.114285,31.7,21.1,0.0,75
sj,1998,7,1998-02-12,0.11825,0.0559,0.1819,0.1763143,299.05856,299.25,295.62857,302.2,296.7,18.5,81.612854,142.6,17.088572,2.9571428,27.257143,6.9,32.2,22.8,79.2,63
sj,1998,8,1998-02-19,,0.0754,0.2395714,0.2387,297.59,297.83572,291.90143,300.2,296.2,3.1,70.70143,0.0,13.512857,2.2428572,24.414286,6.0857143,28.9,20.0,8.7,62
sj,1998,9,1998-02-26,0.1545,0.0849,0.24338,0.1549833,298.89285,299.12857,294.1143,300.6,297.8,1.1,75.01572,0.0,15.477143,2.2857144,26.27143,7.9428573,31.1,21.1,6.4,41
sj,1998,10,1998-03-05,0.06366667,0.09633333,0.1728429,0.1622143,297.6557,297.79285,293.5,301.1,295.0,10.3,77.924286,0.0,14.935715,2.8428571,25.614286,7.257143,32.2,21.1,7.0,50
sj,1998,11,1998-03-12,,0.0797,0.1391714,0.1625286,298.27856,298.3857,294.69714,301.2,295.7,42.78,80.77857,0.0,16.081429,2.2285714,25.814285,6.9,32.2,21.1,15.1,34
sj,1998,12,1998-03-19,0.0604,0.08823333,0.2129286,0.2124143,298.17572,298.37143,292.90714,300.4,296.2,0.6,72.64286,0.0,14.367143,2.5142858,24.885714,7.0142856,28.9,20.6,27.7,31
sj,1998,13,1998-03-26,,0.0731,0.1881667,0.1685,298.50287,298.66428,294.09857,300.7,296.5,21.0,76.67571,0.0,15.48,2.557143,26.22857,6.9,31.1,22.2,16.5,38
sj,1998,14,1998-04-02,0.0672,0.02766667,0.1485333,0.1277429,298.04428,298.19287,294.62857,301.1,296.5,41.2,81.405716,72.98,15.998571,2.5285714,25.714285,6.2,31.7,21.7,15.5,30
sj,1998,15,1998-04-09,0.048,0.0652,0.09894286,0.1027714,297.87143,298.2,294.21573,300.8,295.6,19.0,80.19,12.01,15.635715,3.0,26.028572,6.357143,31.7,21.7,10.7,32
sj,1998,16,1998-04-16,0.0308,0.076,0.1139714,0.1258571,298.47287,298.57858,294.97,300.7,296.5,23.9,81.14571,0.0,16.402857,2.1571429,26.928572,6.114286,33.9,22.2,7.9,26
sj,1998,17,1998-04-23,0.0671,0.09136667,0.1444857,0.1479571,297.73572,297.79285,293.54285,299.8,296.2,24.3,77.71286,22.22,15.014286,2.1571429,25.6,5.857143,29.4,21.7,73.4,30
sj,1998,18,1998-04-30,0.1063,0.0461,0.2191857,0.2073286,299.5657,299.83572,295.8343,301.5,298.2,11.7,80.07286,71.64,17.231428,2.357143,26.87143,6.9,31.1,22.8,16.3,36
sj,1998,19,1998-05-07,,0.09693333,0.1582429,0.1198143,299.13284,299.29285,294.82715,301.3,297.7,17.6,77.33143,0.0,16.221428,2.1857142,26.785715,6.2,31.1,22.2,6.9,35
sj,1998,20,1998-05-14,,0.04255,0.1317833,0.1003,299.2,299.4,295.11,302.9,296.6,10.3,78.40143,55.76,16.502857,3.6285715,27.142857,7.0142856,33.9,22.2,7.1,46
sj,1998,21,1998-05-21,-0.003,0.033625,0.1648667,0.1742,300.0243,300.08572,297.06287,302.9,297.8,53.7,84.07143,56.4,18.614286,2.8285713,27.914286,6.9714284,34.4,23.3,59.1,48
sj,1998,22,1998-05-28,0.0484,0.0372,0.1550833,0.1645167,299.84286,299.9357,297.02,302.3,298.4,59.4,84.63571,15.86,18.511429,2.1857142,27.971428,5.6571426,31.1,24.4,13.8,44
sj,1998,23,1998-06-04,-0.0427,0.07076667,0.1536,0.1221429,299.61856,299.80713,296.35144,301.4,298.1,35.8,82.46,8.19,17.765715,2.3285713,27.857143,6.2,32.2,23.9,10.5,51
sj,1998,24,1998-06-11,0.12125,0.12125,0.2368143,0.2751714,300.75714,300.84286,297.45142,302.7,299.2,20.7,82.30572,86.21,18.991428,2.4285715,28.428572,6.9857144,32.8,23.9,38.6,59
sj,1998,25,1998-06-18,0.0725,0.0509,0.2078286,0.1756286,300.51715,300.5643,296.4357,303.0,298.9,15.4,78.53,49.52,17.854286,2.3857143,28.1,6.5285716,32.8,23.9,23.4,71
sj,1998,26,1998-06-25,0.03745,0.0167,0.1447,0.1523571,299.94427,299.95,296.99573,302.3,298.3,71.33,84.02571,72.08,18.47,2.357143,28.214285,6.742857,32.2,23.9,20.6,102
sj,1998,27,1998-07-02,0.0715,0.096075,0.1718429,0.1558857,300.5957,300.72144,296.84714,302.7,299.0,33.31,80.08572,20.06,18.278572,2.3,28.614286,5.857143,32.2,25.0,0.0,128
sj,1998,28,1998-07-09,-0.03095,0.0628,0.1886286,0.1695286,300.45285,300.4357,296.9243,302.9,298.5,45.31,81.29,54.05,18.391428,2.3,28.385714,6.742857,32.8,22.8,11.7,127
sj,1998,29,1998-07-16,0.0289,0.04713333,0.08254286,0.06893333,300.33713,300.45715,296.28857,302.8,298.1,30.86,78.99,10.42,17.715714,2.7142856,28.385714,7.071429,33.3,23.9,62.5,150
sj,1998,30,1998-07-23,0.0554,0.1065,0.1776429,0.1602571,299.82285,299.8857,296.50287,302.2,298.1,93.68,82.21286,68.74,17.945715,1.8857143,27.557142,6.6857142,31.7,23.9,81.9,191
sj,1998,31,1998-07-30,0.14065,0.127,0.26975,0.2465286,300.06143,300.0357,297.03857,302.0,298.5,107.87,83.74286,16.03,18.547142,2.0428572,28.27143,5.7285714,31.7,23.9,20.5,256
sj,1998,32,1998-08-06,0.02866667,0.057625,0.1758571,0.1526857,300.66287,300.8857,297.12714,303.2,298.6,27.7,81.21714,25.79,18.631428,2.9142857,28.457144,6.1857142,32.2,24.4,6.2,329
sj,1998,33,1998-08-13,0.05346667,0.0935,0.1854333,0.1739,300.66858,300.62143,297.45715,303.1,298.9,55.9,82.8,38.44,19.015715,2.2714286,29.071428,6.3428574,32.8,24.4,3.8,263
sj,1998,34,1998-08-20,0.1072,0.0567,0.1809667,0.1720333,300.36716,300.35,297.46713,303.0,298.9,63.2,84.20286,24.34,19.01,1.7285714,29.214285,6.4142857,32.8,25.0,20.4,220
sj,1998,35,1998-08-27,0.0307,0.07575,0.1548167,0.1902571,300.46857,300.57858,297.40143,303.1,298.7,98.3,83.45,96.58,19.027143,2.6714287,28.042856,6.8285713,33.9,23.3,146.4,204
sj,1998,36,1998-09-03,0.0388,0.05403333,0.1585429,0.1456429,300.68713,300.70715,297.32858,303.4,298.4,52.5,82.192856,47.74,18.908571,2.9,28.757143,7.1285715,33.9,22.8,27.4,181
sj,1998,37,1998-09-10,0.07465,0.05796667,0.1518857,0.122,300.14716,300.2,297.16,302.0,298.7,73.6,84.00285,72.73,18.724285,2.0285714,28.328571,6.8428574,32.2,24.4,61.3,99
sj,1998,38,1998-09-17,,0.0401,0.1554833,0.14148,300.58713,300.60715,297.27573,303.0,298.8,33.83,82.332855,35.03,18.847143,2.1857142,28.72857,6.9857144,34.4,24.4,39.7,54
sj,1998,39,1998-09-24,0.05085,0.04685,0.2315857,0.2066857,300.13,300.1857,297.06,302.1,298.8,55.8,83.33143,82.87,18.581429,1.8571428,27.77143,6.2285714,32.2,24.4,123.6,80
sj,1998,40,1998-10-01,-0.0022,0.0382,0.1618857,0.1683143,300.59714,300.75714,296.53857,302.9,298.5,124.4,78.78286,223.61,18.061428,2.8,27.914286,6.285714,32.8,23.9,24.7,102
sj,1998,41,1998-10-08,,-0.019,0.1630571,0.1492,300.71286,300.74286,296.92142,302.9,298.9,28.3,79.99857,33.26,18.418571,2.3428571,28.257143,5.5,31.7,24.4,25.0,127
sj,1998,42,1998-10-15,,0.08155,0.1864143,0.1386857,300.79572,300.85715,296.61285,302.9,299.3,18.5,78.09857,25.94,18.091429,2.6857142,27.757143,6.3142858,31.7,23.3,15.5,73
sj,1998,43,1998-10-22,0.0213,0.085,0.1969667,0.1962,300.24713,300.23572,296.9,301.9,298.8,36.5,82.038574,32.09,18.41,2.1285715,28.157143,6.928571,33.9,23.9,26.7,68
sj,1998,44,1998-10-29,-0.0359,-0.0726,0.1117286,0.09242857,299.84857,299.98572,296.86716,302.1,297.7,92.4,83.865715,182.46,18.375713,2.0857143,27.714285,6.1285715,32.8,23.3,54.6,64
sj,1998,45,1998-11-05,,-0.00225,0.2212286,0.1698,299.65286,299.69287,296.94287,301.7,298.5,89.5,85.12,121.65,18.484285,1.7857143,27.428572,6.457143,31.1,23.3,81.5,55
sj,1998,46,1998-11-12,0.003866667,-0.05725,0.1859167,0.09834286,300.00287,300.05,296.42,302.4,297.9,36.1,80.91428,18.07,17.868572,2.0714285,27.785715,6.6714287,32.8,23.3,8.7,67
sj,1998,47,1998-11-19,,,0.2537429,0.2166143,298.67572,298.65714,296.18286,300.3,297.3,143.4,86.21429,110.03,17.627142,1.4857143,26.72857,6.214286,30.6,23.3,71.3,84
sj,1998,48,1998-11-26,0.0501,0.06575,0.1662429,0.1467571,299.23285,299.32144,295.49286,301.4,297.4,57.1,80.02143,0.0,16.867144,2.0142858,26.557142,5.6857142,30.0,22.8,29.8,85
sj,1998,49,1998-12-03,0.05675,0.06565,0.06918571,0.05278571,298.30142,298.25714,295.17285,300.4,296.5,115.77,83.024284,22.35,16.587143,1.8857143,25.642857,5.9428573,29.4,22.2,48.2,67
sj,1998,50,1998-12-10,0.0619,0.002633333,0.2133,0.1730143,298.0943,298.15,295.54,299.8,297.1,158.72,85.91143,152.94,16.965714,1.3571428,25.814285,5.0142856,28.9,22.8,97.6,73
sj,1998,51,1998-12-17,-0.08216667,-0.091675,0.2399,0.1700571,299.04285,299.1,295.03287,300.9,297.6,10.2,78.66857,16.76,16.408571,1.9714285,26.071428,5.542857,31.1,22.8,18.9,89
sj,1998,52,1998-12-24,0.06056667,-0.13095,0.15715,0.0981875,299.28287,299.4357,295.21573,301.4,298.0,12.8,78.41857,0.0,16.564285,2.1285715,25.928572,6.042857,30.0,22.2,29.7,68
sj,1999,53,1999-01-01,,,,,,,,,,,,,,,,,,,,59
sj,1999,1,1999-01-08,,-0.0876,0.1887,0.1634167,298.7,298.8143,295.09714,300.7,297.3,17.72,80.597145,45.39,16.452858,2.4285715,25.571428,5.4714284,28.9,22.2,16.2,56
sj,1999,2,1999-01-15,-0.1399,-0.03763333,0.1813833,0.1448429,298.48285,298.55,294.12,300.1,297.4,12.6,76.954285,0.0,15.492857,1.6714286,25.071428,5.7285714,28.3,20.0,20.6,77
sj,1999,3,1999-01-22,-0.0698,-0.03795,0.1808,0.1158429,297.86142,297.97144,294.40857,300.0,296.1,20.62,81.31,47.16,15.768572,2.2,24.985714,6.885714,30.0,21.1,27.2,75
sj,1999,4,1999-01-29,0.0535,-0.10875,0.1818429,0.1406143,297.44287,297.57144,293.70142,299.1,295.8,40.75,79.671425,0.0,15.072857,1.7714286,24.885714,6.4142857,28.3,21.1,8.6,47
sj,1999,5,1999-02-05,,0.05145,0.2175,0.1739286,296.77286,296.75714,290.95572,299.3,294.5,14.9,70.19857,0.0,12.741428,2.0,24.171429,5.642857,27.8,19.4,18.0,50
sj,1999,6,1999-02-12,0.0669,,0.2283286,0.2092,296.66858,296.7857,290.55286,298.9,295.3,4.7,68.641426,0.0,12.365714,1.9142857,23.4,7.385714,27.8,17.8,2.9,42
sj,1999,7,1999-02-19,0.0263,0.0364,0.1718571,0.1876,297.21857,297.44287,292.73,299.4,295.5,18.64,76.24571,18.66,14.225715,2.5714285,24.328571,7.5142856,29.4,19.4,24.8,28
sj,1999,8,1999-02-26,0.12905,0.086,0.1234714,0.1325,295.93857,296.1143,290.63428,299.7,293.7,8.7,72.25143,23.9,12.492857,2.7142856,24.042856,6.9,28.9,18.9,0.0,37
sj,1999,9,1999-03-05,-0.0509,0.03793333,0.1977167,0.1614667,297.54285,297.67856,293.31143,299.7,295.3,8.3,77.42714,0.0,14.73,2.7857144,25.0,7.428571,29.4,20.6,40.1,37
sj,1999,10,1999-03-12,-0.071225,0.043425,0.1611167,0.2284286,297.88284,298.07144,292.42142,299.7,296.0,0.4,71.69143,0.0,13.935715,2.4857142,24.957144,7.5142856,29.4,20.6,0.0,27
sj,1999,11,1999-03-19,-0.10475,0.0402,0.2573714,0.2754429,297.54285,297.8,292.76428,300.0,295.8,5.5,74.80428,5.5,14.244286,3.0,24.885714,7.3428574,31.1,20.6,8.4,12
sj,1999,12,1999-03-26,0.135,0.03233333,0.1988,0.1830571,298.22287,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.671429,2.8428571,25.671429,7.6714287,30.6,21.1,0.0,15
sj,1999,13,1999-04-02,0.0541,-0.0981,0.1572667,0.1370571,298.30856,298.41428,294.37714,300.4,296.1,8.9,78.91,15.91,15.732857,2.3142858,25.742857,6.9,30.6,21.7,7.9,22
sj,1999,14,1999-04-09,,0.00075,0.2009429,0.2108429,297.9757,298.09286,293.27286,300.1,295.7,16.2,75.38857,18.76,14.745714,2.5857143,25.614286,6.0285716,29.4,21.1,30.8,8
sj,1999,15,1999-04-16,0.0341,0.0351,0.1027857,0.09751429,297.4814,297.64285,292.4057,301.0,295.2,12.76,73.641426,75.59,13.974286,3.6,25.385714,6.6714287,30.0,21.1,19.8,15
sj,1999,16,1999-04-23,0.0869,0.03965,0.1907857,0.1153857,299.25427,299.45715,294.5243,301.4,296.7,2.0,75.39,0.0,15.868571,3.2,26.914286,7.4857144,32.2,22.8,9.2,17
sj,1999,17,1999-04-30,0.07295,0.02765,0.1945833,0.1375,299.0357,299.15,294.20142,301.0,297.2,5.35,74.79857,10.2,15.561429,2.7285714,26.685715,7.385714,31.7,22.2,4.1,10
sj,1999,18,1999-05-07,0.064,0.04806667,0.1721429,0.1899429,299.43143,299.5,295.4157,301.8,298.0,13.3,78.68285,88.2,16.795713,2.0857143,28.22857,9.214286,33.9,22.2,0.5,9
sj,1999,19,1999-05-14,,0.0578,0.0804,0.08112,299.09857,299.12143,294.57285,301.0,297.2,14.28,76.30857,46.5,15.967143,2.5857143,26.957144,7.6285715,32.8,21.7,73.1,11
sj,1999,20,1999-05-21,,0.09066667,0.1944714,0.1691571,299.77573,299.9357,295.2686,302.6,297.0,22.1,76.59857,33.82,16.651428,3.1857142,27.828571,7.3285713,33.3,23.3,14.3,20
sj,1999,21,1999-05-28,,0.0738,0.1826429,0.1713286,300.05286,300.16428,296.2143,302.4,298.6,18.64,79.71714,15.26,17.63857,2.2142856,28.385714,6.742857,33.3,24.4,8.2,13
sj,1999,22,1999-06-04,0.04023333,-0.0127,0.1208833,0.09056667,300.58713,300.67142,296.23572,302.7,298.4,6.6,77.37143,2.16,17.644285,3.2571428,28.414286,6.571429,33.3,23.9,5.9,11
sj,1999,23,1999-06-11,0.0499,0.0499,0.07223333,0.08013333,300.02573,299.97858,296.43,302.0,298.3,24.8,80.75429,100.35,17.854286,2.5,27.914286,7.5571427,33.9,22.8,56.8,16
sj,1999,24,1999-06-18,,0.06756667,0.1184833,0.09545,300.35144,300.37857,296.54,302.3,298.7,30.1,79.75,115.14,17.982857,2.3857143,27.7,6.8428574,31.7,23.9,17.6,11
sj,1999,25,1999-06-25,,0.01375,0.0755,0.13685,299.36716,299.3143,296.4157,301.6,297.9,81.61,83.961426,96.93,17.844286,1.9428571,27.214285,5.885714,31.1,22.8,60.6,7
sj,1999,26,1999-07-02,,0.063,0.1645714,0.1307143,300.14856,300.25714,296.62286,302.4,298.3,25.74,81.25,17.32,18.051428,2.3428571,28.442858,5.3285713,31.7,25.0,5.4,17
sj,1999,27,1999-07-09,0.09746667,0.08616667,0.1838571,0.1788857,299.50427,299.5357,295.92,301.4,297.8,55.1,80.79857,73.3,17.295713,2.357143,27.4,5.7285714,31.1,22.8,36.6,14
sj,1999,28,1999-07-16,0.0545,0.067425,0.1345667,0.09766,299.79,299.83572,296.3943,302.4,297.5,58.2,81.847145,29.53,17.804285,2.5,27.27143,6.6714287,32.8,23.3,17.5,13
sj,1999,29,1999-07-23,0.1169,0.0494,0.2071143,0.1935286,299.85,299.85715,296.86142,301.9,298.5,66.52,83.91857,96.36,18.322857,2.0,26.7,5.4714284,31.1,21.7,56.2,15
sj,1999,30,1999-07-30,0.0101,0.089,0.2987143,0.1783571,300.0643,300.15,296.47427,302.6,298.0,32.44,80.968575,8.53,17.902857,2.4714286,28.1,6.5285716,32.8,23.9,19.9,30
sj,1999,31,1999-08-06,-0.07305,0.020225,0.1632429,0.1692429,300.49857,300.48572,297.04715,302.8,298.8,29.35,81.67286,22.01,18.557142,2.4285715,28.37143,6.2714286,32.8,22.8,18.8,25
sj,1999,32,1999-08-13,,0.11395,0.2125714,0.1689143,299.97,300.00714,296.74286,302.6,298.4,61.7,82.64571,44.23,18.212856,1.8428571,28.085714,6.357143,31.7,23.9,26.7,40
sj,1999,33,1999-08-20,0.01015,0.0687,0.1973,0.1710857,300.32715,300.2857,296.85715,302.4,298.9,46.2,81.387146,31.78,18.332857,2.0285714,28.37143,6.357143,31.7,25.0,10.0,44
sj,1999,34,1999-08-27,-0.01465,0.03655,0.1689,0.1532571,300.22714,300.2857,296.86,302.8,298.7,61.8,81.99857,133.65,18.36,2.142857,27.857143,6.8428574,33.9,23.9,78.5,25
sj,1999,35,1999-09-03,,-0.0331,0.2106571,0.1876,300.45856,300.4357,296.89572,302.7,299.1,25.74,81.00285,30.98,18.41,1.9857143,28.185715,7.0285716,32.8,23.9,69.7,21
sj,1999,36,1999-09-10,0.087,0.06035,0.0897,0.0988,300.5843,300.62143,296.80142,302.8,298.8,40.7,79.96571,66.06,18.31,2.2142856,28.3,6.042857,31.7,25.0,32.5,48
sj,1999,37,1999-09-17,-0.0121,0.067475,0.1585833,0.1250857,300.96143,301.02142,297.0843,303.2,299.5,34.13,79.69714,121.24,18.71,2.1571429,28.414286,6.8428574,33.9,24.4,35.1,56
sj,1999,38,1999-09-24,0.08305,0.06535,0.1360286,0.1046286,300.57285,300.62143,296.70142,302.8,298.3,30.4,79.39,44.44,18.214285,2.7,28.457144,6.6,32.2,24.4,31.3,60
sj,1999,39,1999-10-01,0.05016667,0.03946667,0.1699833,0.1612833,300.6443,300.6357,296.82428,303.5,298.9,64.72,79.83714,62.41,18.345715,2.2142856,28.714285,7.957143,34.4,23.9,38.9,45
sj,1999,40,1999-10-08,0.1322,0.01383333,0.2102286,0.1405857,300.49713,300.6,296.65714,302.5,298.5,22.37,79.674286,52.34,18.12,1.9428571,28.0,6.9857144,32.8,23.3,16.2,55
sj,1999,41,1999-10-15,-0.0864,0.12685,0.09071667,0.05796667,299.82715,299.83572,295.87143,301.7,298.5,41.31,79.16,45.32,17.304285,1.9571428,27.171429,6.4428573,31.1,23.3,27.8,32
sj,1999,42,1999-10-22,,-0.0368,0.036,0.037475,300.02573,300.01428,296.82,301.6,298.7,40.8,82.65714,171.59,18.315714,1.8571428,26.757143,5.042857,31.1,23.9,71.5,46
sj,1999,43,1999-10-29,,0.009325,0.1754833,0.07245714,299.8043,300.0357,297.13,301.9,298.7,138.1,85.377144,67.94,18.742857,2.1857142,27.671429,6.3,32.2,23.3,58.4,61
sj,1999,44,1999-11-05,0.06275,0.1034,0.1734571,0.1658833,299.96,299.94287,296.53143,302.0,298.0,24.52,81.62857,4.84,18.014286,1.8857143,27.442858,6.542857,32.2,23.9,40.9,42
sj,1999,45,1999-11-12,0.1235,0.095575,0.08925,0.08956667,299.3043,299.37857,295.87143,301.0,298.0,53.27,81.48857,20.03,17.29857,2.0428572,26.885714,5.857143,30.6,23.9,37.1,37
sj,1999,46,1999-11-19,-0.0454,0.0747,0.05148,0.03943333,298.96857,299.07858,296.33,301.3,298.0,104.51,85.40429,83.66,17.817142,1.8142858,26.714285,5.8,30.6,22.8,62.1,43
sj,1999,47,1999-11-26,0.0005,0.0712,0.1077,0.08874,298.73285,298.87857,296.2857,300.8,297.1,140.2,86.405716,224.9,17.87,1.9,26.6,4.5285716,31.7,23.3,88.9,34
sj,1999,48,1999-12-03,0.1536,0.104775,0.1132333,0.09898571,298.78287,299.05713,294.77573,301.0,296.8,8.7,78.68285,2.11,16.207144,3.2571428,26.1,7.4714284,30.6,21.1,13.2,40
sj,1999,49,1999-12-10,,0.0881,0.2564667,0.2146,297.33286,297.3,293.97427,298.9,296.2,107.84,81.86429,63.47,15.415714,1.4,24.928572,4.614286,28.9,21.7,126.0,25
sj,1999,50,1999-12-17,0.10558,0.078075,0.1300286,0.07642857,297.4,297.39285,292.16144,298.7,296.3,8.78,72.652855,0.0,13.73,1.8142858,24.942858,4.8285713,28.3,20.6,7.6,16
sj,1999,51,1999-12-24,0.1088,0.12705,0.1088714,0.09908571,297.38284,297.51428,292.9643,299.4,296.1,14.5,76.49715,0.0,14.437143,1.8,24.842857,4.9,27.8,21.7,10.9,17
sj,2000,52,2000-01-01,-0.1336,-0.061225,0.1682,0.08631111,298.36716,298.30713,293.88715,300.3,296.4,12.34,76.31715,40.35,15.257143,2.642857,25.471428,6.5571427,29.4,21.1,7.9,17
sj,2000,1,2000-01-08,0.20635,0.1613,0.1398833,0.09583333,298.14856,298.16428,294.3557,299.9,296.5,32.3,79.60714,81.73,15.722857,1.9,25.12857,5.3142858,29.4,21.7,28.6,16
sj,2000,2,2000-01-15,0.337,0.30785,0.2466857,0.1686286,297.44144,297.58572,293.19144,299.1,296.1,47.1,77.34286,45.19,14.612857,2.057143,25.114286,5.1571426,28.3,21.7,12.0,23
sj,2000,3,2000-01-22,0.353,0.3073,0.3262714,0.2914286,296.58856,296.47858,290.85284,299.0,293.2,14.7,70.457146,0.0,12.61,1.8428571,23.614286,4.8285713,27.2,20.0,17.7,18
sj,2000,4,2000-01-29,0.3419,0.228,0.32975,0.38142,296.1843,296.3643,289.82715,299.0,292.6,0.7,67.76572,0.0,11.964286,3.1,22.842857,6.8428574,28.3,17.8,2.0,18
sj,2000,5,2000-02-05,0.29455,0.2239,0.2389333,0.1607,297.67142,297.8643,292.73428,299.8,295.8,2.02,74.06286,0.0,14.212857,2.2428572,25.171429,7.4428573,30.0,20.6,14.1,9
sj,2000,6,2000-02-12,,0.1061,0.2147429,0.1499286,297.67572,297.9,293.27,299.9,296.3,2.6,76.50285,24.19,14.652857,2.1142857,24.928572,7.1285715,30.0,20.6,3.0,7
sj,2000,7,2000-02-19,0.1931667,0.17314,0.1632714,0.08688571,297.74573,297.97858,293.25,299.9,296.3,3.1,76.11714,0.0,14.618571,2.357143,25.2,7.285714,30.0,21.1,3.8,7
sj,2000,8,2000-02-26,,0.2075,0.1507571,0.1469167,297.08856,297.22144,292.1743,298.9,295.3,13.41,74.064285,7.67,13.67,1.9857143,24.77143,6.6285715,28.3,20.6,3.8,4
sj,2000,9,2000-03-04,0.17025,0.1962,0.2178,0.1580429,296.55286,296.67856,291.95285,298.9,294.5,14.91,75.72143,98.45,13.587143,2.4714286,24.528572,6.8142858,29.4,20.0,15.0,3
sj,2000,10,2000-03-11,0.3779,0.22,0.16348,0.1562286,296.20285,296.35715,289.64285,299.1,294.4,1.1,66.73572,11.48,11.715714,3.0285714,24.0,8.028571,29.4,19.4,0.0,2
sj,2000,11,2000-03-18,0.2311,0.230875,0.1591,0.0873,296.3157,296.45,290.99857,298.4,294.0,3.29,72.14286,25.96,12.738571,2.357143,25.071428,5.5571427,28.9,21.1,0.8,8
sj,2000,12,2000-03-25,0.2204,0.1969,0.2298571,0.1853,296.7443,296.90714,291.2257,298.8,294.6,6.8,71.39,0.0,12.93,2.3285713,24.8,7.385714,29.4,19.4,3.5,3
sj,2000,13,2000-04-01,,0.1460667,0.25795,0.2118429,296.35284,296.60715,290.81,299.3,293.6,5.14,71.351425,2.09,12.637143,4.071429,24.4,7.142857,28.9,20.0,3.1,1
sj,2000,14,2000-04-08,0.2050333,0.04636667,0.1806286,0.2042857,297.81714,297.9643,293.63284,300.1,296.0,17.9,77.78571,7.23,15.058572,2.557143,25.585714,7.0571427,30.6,21.7,13.3,1
