,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_air_temp_c,reanalysis_avg_temp_c,reanalysis_dew_point_temp_c,reanalysis_max_air_temp_c,reanalysis_min_air_temp_c,reanalysis_tdtr_c,bucket_ne,bucket_nw,bucket_sw,bucket_se,station_avg_temp_1_c,station_avg_temp_2_c,station_avg_temp_3_c,station_avg_temp_4_c,station_precip_1_mm,station_precip_2_mm,station_precip_3_mm,station_precip_4_mm,reanalysis_sat_precip_amt_1_mm,reanalysis_sat_precip_amt_2_mm,reanalysis_sat_precip_amt_3_mm,reanalysis_sat_precip_amt_4_mm,d_station_avg_temp_1_c,d_station_avg_temp_2_c,d_station_avg_temp_3_c,d_station_avg_temp_4_c,d_station_precip_1_mm,d_station_precip_2_mm,d_station_precip_3_mm,d_station_precip_4_mm,d_reanalysis_sat_precip_amt_1_mm,d_reanalysis_sat_precip_amt_2_mm,d_reanalysis_sat_precip_amt_3_mm,d_reanalysis_sat_precip_amt_4_mm
165,sj,2011,2,2011-01-15,0.2194429,0.2352833,0.2000286,0.2779857,134.5,89.67571,48.87,17.68,27.833334,10.8,34.4,21.5,33.0,25.01858,26.314295,22.88714,33.450005,21.85,-265.05,2.0,2.0,2.0,2.0,27.833334,27.85,27.85,26.9,33.0,0.0,0.0,54.7,48.87,10.08,10.08,43.67,0.0,0.016666412,0.016666412,-0.93333435,0.0,-33.0,-33.0,21.7,0.0,-38.79,-38.79,-5.200001
166,iq,2011,2,2011-01-15,0.2194429,0.2352833,0.2000286,0.2779857,134.5,89.67571,48.87,17.68,27.833334,10.8,34.4,21.5,33.0,25.01858,26.314295,22.88714,33.450005,21.85,-265.05,2.0,2.0,2.0,2.0,27.833334,27.85,27.85,26.9,33.0,0.0,0.0,54.7,48.87,10.08,10.08,43.67,0.0,0.016666412,0.016666412,-0.93333435,0.0,-33.0,-33.0,21.7,0.0,-38.79,-38.79,-5.200001
167,sj,2011,3,2011-01-22,0.2611286,0.2940286,0.2393286,0.3210571,28.9,90.454285,51.12,17.648571,27.633333,10.466666,34.1,21.0,40.9,24.862848,26.300013,22.841425,35.649986,19.249994,-263.76428,2.0,2.0,2.0,2.0,27.633333,27.833334,27.833334,27.85,40.9,33.0,33.0,0.0,51.12,48.87,48.87,10.08,0.0,0.20000076,0.20000076,0.21666718,0.0,-7.9,-7.9,-40.9,0.0,-2.25,-2.25,-41.04
168,iq,2011,3,2011-01-22,0.2611286,0.2940286,0.2393286,0.3210571,28.9,90.454285,51.12,17.648571,27.633333,10.466666,34.1,21.0,40.9,24.862848,26.300013,22.841425,35.649986,19.249994,-263.76428,2.0,2.0,2.0,2.0,27.633333,27.833334,27.833334,27.85,40.9,33.0,33.0,0.0,51.12,48.87,48.87,10.08,0.0,0.20000076,0.20000076,0.21666718,0.0,-7.9,-7.9,-40.9,0.0,-2.25,-2.25,-41.04
169,sj,2011,4,2011-01-29,0.2402,0.2538286,0.2092286,0.2298429,9.4,80.12857,53.22,15.928572,27.45,11.4,35.0,21.2,9.9,25.274286,26.421442,21.140009,33.649986,19.950006,-262.89285,2.0,2.0,2.0,2.0,27.45,27.633333,27.633333,27.833334,9.9,40.9,40.9,33.0,53.22,51.12,51.12,48.87,0.0,0.18333244,0.18333244,0.3833332,0.0,31.0,31.0,23.1,0.0,-2.1000023,-2.1000023,-4.3500023
170,iq,2011,4,2011-01-29,0.2402,0.2538286,0.2092286,0.2298429,9.4,80.12857,53.22,15.928572,27.45,11.4,35.0,21.2,9.9,25.274286,26.421442,21.140009,33.649986,19.950006,-262.89285,2.0,2.0,2.0,2.0,27.45,27.633333,27.633333,27.833334,9.9,40.9,40.9,33.0,53.22,51.12,51.12,48.87,0.0,0.18333244,0.18333244,0.3833332,0.0,31.0,31.0,23.1,0.0,-2.1000023,-2.1000023,-4.3500023
171,sj,2011,5,2011-02-05,0.1724286,0.1657857,0.1928286,0.1904,98.7,91.44,50.2,17.384285,28.0,11.4,34.0,20.5,34.3,24.331415,25.292871,22.614283,33.149986,18.749994,-264.83572,2.0,2.0,2.0,2.0,28.0,27.45,27.45,27.633333,34.3,9.9,9.9,40.9,50.2,53.22,53.22,51.12,0.0,-0.54999924,-0.54999924,-0.3666668,0.0,-24.4,-24.4,6.6,0.0,3.0200005,3.0200005,0.91999817
172,iq,2011,5,2011-02-05,0.1724286,0.1657857,0.1928286,0.1904,98.7,91.44,50.2,17.384285,28.0,11.4,34.0,20.5,34.3,24.331415,25.292871,22.614283,33.149986,18.749994,-264.83572,2.0,2.0,2.0,2.0,28.0,27.45,27.45,27.633333,34.3,9.9,9.9,40.9,50.2,53.22,53.22,51.12,0.0,-0.54999924,-0.54999924,-0.3666668,0.0,-24.4,-24.4,6.6,0.0,3.0200005,3.0200005,0.91999817
173,sj,2011,6,2011-02-12,0.3101429,0.2193286,0.1789571,0.3013429,62.8,91.33857,43.54,17.93,27.0,11.05,33.0,21.0,0.5,24.875727,26.171442,23.11999,32.950005,19.149988,-263.5643,2.0,2.0,2.0,2.0,27.0,28.0,28.0,27.45,0.5,34.3,34.3,9.9,43.54,50.2,50.2,53.22,0.0,1.0,1.0,0.45000076,0.0,33.8,33.8,9.4,0.0,6.66,6.66,9.68
174,iq,2011,6,2011-02-12,0.3101429,0.2193286,0.1789571,0.3013429,62.8,91.33857,43.54,17.93,27.0,11.05,33.0,21.0,0.5,24.875727,26.171442,23.11999,32.950005,19.149988,-263.5643,2.0,2.0,2.0,2.0,27.0,28.0,28.0,27.45,0.5,34.3,34.3,9.9,43.54,50.2,50.2,53.22,0.0,1.0,1.0,0.45000076,0.0,33.8,33.8,9.4,0.0,6.66,6.66,9.68
175,sj,2011,7,2011-02-19,0.2876429,0.2826143,0.2644571,0.3459714,280.42,94.578575,60.97,18.227142,27.433332,11.533334,33.6,21.0,41.2,24.437128,25.921442,23.409998,33.249992,21.149988,-265.15,2.0,2.0,2.0,2.0,27.433332,27.0,27.0,28.0,41.2,0.5,0.5,34.3,60.97,43.54,43.54,50.2,0.0,-0.43333244,-0.43333244,0.56666756,0.0,-40.7,-40.7,-6.9,0.0,-17.43,-17.43,-10.77
176,iq,2011,7,2011-02-19,0.2876429,0.2826143,0.2644571,0.3459714,280.42,94.578575,60.97,18.227142,27.433332,11.533334,33.6,21.0,41.2,24.437128,25.921442,23.409998,33.249992,21.149988,-265.15,2.0,2.0,2.0,2.0,27.433332,27.0,27.0,28.0,41.2,0.5,0.5,34.3,60.97,43.54,43.54,50.2,0.0,-0.43333244,-0.43333244,0.56666756,0.0,-40.7,-40.7,-6.9,0.0,-17.43,-17.43,-10.77
177,sj,2011,8,2011-02-26,0.1665714,0.1742714,0.1805,0.1536429,45.9,94.85429,76.73,18.47857,27.95,10.8,34.2,21.0,9.0,24.601435,25.857141,23.634272,32.35,19.450006,-264.47858,2.0,2.0,2.0,2.0,27.95,27.433332,27.433332,27.0,9.0,41.2,41.2,0.5,76.73,60.97,60.97,43.54,0.0,-0.5166683,-0.5166683,-0.95000076,0.0,32.2,32.2,-8.5,0.0,-15.760002,-15.760002,-33.190002
178,iq,2011,8,2011-02-26,0.1665714,0.1742714,0.1805,0.1536429,45.9,94.85429,76.73,18.47857,27.95,10.8,34.2,21.0,9.0,24.601435,25.857141,23.634272,32.35,19.450006,-264.47858,2.0,2.0,2.0,2.0,27.95,27.433332,27.433332,27.0,9.0,41.2,41.2,0.5,76.73,60.97,60.97,43.54,0.0,-0.5166683,-0.5166683,-0.95000076,0.0,32.2,32.2,-8.5,0.0,-15.760002,-15.760002,-33.190002
179,sj,2011,9,2011-03-05,0.2160167,0.2520333,0.2109167,0.3020167,126.8,96.38286,42.18,18.581429,27.466667,11.566667,34.2,20.5,13.3,24.411432,25.442865,23.72857,31.249994,21.450006,-266.79285,2.0,2.0,2.0,2.0,27.466667,27.95,27.95,27.433332,13.3,9.0,9.0,41.2,42.18,76.73,76.73,60.97,0.0,0.4833336,0.4833336,-0.033334732,0.0,-4.3,-4.3,27.9,0.0,34.550003,34.550003,18.79
180,iq,2011,9,2011-03-05,0.2160167,0.2520333,0.2109167,0.3020167,126.8,96.38286,42.18,18.581429,27.466667,11.566667,34.2,20.5,13.3,24.411432,25.442865,23.72857,31.249994,21.450006,-266.79285,2.0,2.0,2.0,2.0,27.466667,27.95,27.95,27.433332,13.3,9.0,9.0,41.2,42.18,76.73,76.73,60.97,0.0,0.4833336,0.4833336,-0.033334732,0.0,-4.3,-4.3,27.9,0.0,34.550003,34.550003,18.79
181,sj,2011,10,2011-03-12,0.2821,0.2399143,0.2339,0.3507,87.4,94.44857,101.98,17.9,26.7,9.166667,33.4,21.4,22.0,24.191431,25.300013,23.097132,31.249994,20.249994,-265.3643,2.0,2.0,2.0,2.0,26.7,27.466667,27.466667,27.95,22.0,13.3,13.3,9.0,101.98,42.18,42.18,76.73,0.0,0.7666664,0.7666664,1.25,0.0,-8.7,-8.7,-13.0,0.0,-59.800003,-59.800003,-25.25
182,iq,2011,10,2011-03-12,0.2821,0.2399143,0.2339,0.3507,87.4,94.44857,101.98,17.9,26.7,9.166667,33.4,21.4,22.0,24.191431,25.300013,23.097132,31.249994,20.249994,-265.3643,2.0,2.0,2.0,2.0,26.7,27.466667,27.466667,27.95,22.0,13.3,13.3,9.0,101.98,42.18,42.18,76.73,0.0,0.7666664,0.7666664,1.25,0.0,-8.7,-8.7,-13.0,0.0,-59.800003,-59.800003,-25.25
183,sj,2011,11,2011-03-19,0.3512429,0.3383286,0.3577857,0.3826429,54.1,91.185715,49.58,17.875713,27.0,10.75,35.0,21.2,1.8,24.841425,25.857141,23.070002,32.35,20.050013,-264.22144,2.0,2.0,2.0,2.0,27.0,26.7,26.7,27.466667,1.8,22.0,22.0,13.3,49.58,101.98,101.98,42.18,0.0,-0.29999924,-0.29999924,0.46666718,0.0,20.2,20.2,11.5,0.0,52.4,52.4,-7.4000015
184,iq,2011,11,2011-03-19,0.3512429,0.3383286,0.3577857,0.3826429,54.1,91.185715,49.58,17.875713,27.0,10.75,35.0,21.2,1.8,24.841425,25.857141,23.070002,32.35,20.050013,-264.22144,2.0,2.0,2.0,2.0,27.0,26.7,26.7,27.466667,1.8,22.0,22.0,13.3,49.58,101.98,101.98,42.18,0.0,-0.29999924,-0.29999924,0.46666718,0.0,20.2,20.2,11.5,0.0,52.4,52.4,-7.4000015
185,sj,2011,12,2011-03-26,0.1382571,0.1547143,0.1428286,0.1930857,73.7,95.42571,71.69,18.385714,27.757143,10.857142,35.2,21.0,44.9,24.452845,25.700006,23.56286,32.649986,21.050013,-265.5357,2.0,2.0,2.0,2.0,27.757143,27.0,27.0,26.7,44.9,1.8,1.8,22.0,71.69,49.58,49.58,101.98,0.0,-0.757143,-0.757143,-1.0571423,0.0,-43.1,-43.1,-22.9,0.0,-22.11,-22.11,30.29
186,iq,2011,12,2011-03-26,0.1382571,0.1547143,0.1428286,0.1930857,73.7,95.42571,71.69,18.385714,27.757143,10.857142,35.2,21.0,44.9,24.452845,25.700006,23.56286,32.649986,21.050013,-265.5357,2.0,2.0,2.0,2.0,27.757143,27.0,27.0,26.7,44.9,1.8,1.8,22.0,71.69,49.58,49.58,101.98,0.0,-0.757143,-0.757143,-1.0571423,0.0,-43.1,-43.1,-22.9,0.0,-22.11,-22.11,30.29
187,sj,2011,13,2011-04-02,0.2292,0.2304,0.1851286,0.2082857,67.28,95.56,54.37,18.44,26.9,10.566667,33.0,21.4,5.4,24.399988,25.35,23.564295,32.35,20.35,-266.60715,2.0,2.0,2.0,2.0,26.9,27.757143,27.757143,27.0,5.4,44.9,44.9,1.8,54.37,71.69,71.69,49.58,0.0,0.8571434,0.8571434,0.10000038,0.0,39.5,39.5,-3.6,0.0,17.320004,17.320004,-4.789997
188,iq,2011,13,2011-04-02,0.2292,0.2304,0.1851286,0.2082857,67.28,95.56,54.37,18.44,26.9,10.566667,33.0,21.4,5.4,24.399988,25.35,23.564295,32.35,20.35,-266.60715,2.0,2.0,2.0,2.0,26.9,27.757143,27.757143,27.0,5.4,44.9,44.9,1.8,54.37,71.69,71.69,49.58,0.0,0.8571434,0.8571434,0.10000038,0.0,39.5,39.5,-3.6,0.0,17.320004,17.320004,-4.789997
189,sj,2011,14,2011-04-09,0.3128143,0.3191714,0.3774571,0.3847857,82.1,94.56571,72.16,18.667143,27.9,9.7,34.2,20.6,47.0,24.894281,26.078577,23.821436,32.35,20.35,-264.49286,2.0,2.0,2.0,2.0,27.9,26.9,26.9,27.757143,47.0,5.4,5.4,44.9,72.16,54.37,54.37,71.69,0.0,-1.0,-1.0,-0.1428566,0.0,-41.6,-41.6,-2.1,0.0,-17.790005,-17.790005,-0.47000122
190,iq,2011,14,2011-04-09,0.3128143,0.3191714,0.3774571,0.3847857,82.1,94.56571,72.16,18.667143,27.9,9.7,34.2,20.6,47.0,24.894281,26.078577,23.821436,32.35,20.35,-264.49286,2.0,2.0,2.0,2.0,27.9,26.9,26.9,27.757143,47.0,5.4,5.4,44.9,72.16,54.37,54.37,71.69,0.0,-1.0,-1.0,-0.1428566,0.0,-41.6,-41.6,-2.1,0.0,-17.790005,-17.790005,-0.47000122
191,sj,2011,15,2011-04-16,0.2731833,0.3287,0.2243571,0.3501714,81.2,97.59857,64.17,17.815714,26.1,9.2,33.4,21.2,48.8,23.502863,24.585718,23.05572,30.749994,20.249994,-267.82144,2.0,2.0,2.0,2.0,26.1,27.9,27.9,26.9,48.8,47.0,47.0,5.4,64.17,72.16,72.16,54.37,0.0,1.7999992,1.7999992,0.79999924,0.0,-1.8,-1.8,-43.4,0.0,7.9900055,7.9900055,-9.799999
192,iq,2011,15,2011-04-16,0.2731833,0.3287,0.2243571,0.3501714,81.2,97.59857,64.17,17.815714,26.1,9.2,33.4,21.2,48.8,23.502863,24.585718,23.05572,30.749994,20.249994,-267.82144,2.0,2.0,2.0,2.0,26.1,27.9,27.9,26.9,48.8,47.0,47.0,5.4,64.17,72.16,72.16,54.37,0.0,1.7999992,1.7999992,0.79999924,0.0,-1.8,-1.8,-43.4,0.0,7.9900055,7.9900055,-9.799999
193,sj,2011,16,2011-04-23,0.2215571,0.2313714,0.1462571,0.1660429,101.0,97.3,112.69,17.81,27.15,9.25,34.4,21.8,8.1,23.564295,24.235712,23.042871,30.35,20.35,-267.6357,2.0,2.0,2.0,2.0,27.15,26.1,26.1,27.9,8.1,48.8,48.8,47.0,112.69,64.17,64.17,72.16,0.0,-1.0499992,-1.0499992,0.75,0.0,40.7,40.7,38.9,0.0,-48.520004,-48.520004,-40.53
194,iq,2011,16,2011-04-23,0.2215571,0.2313714,0.1462571,0.1660429,101.0,97.3,112.69,17.81,27.15,9.25,34.4,21.8,8.1,23.564295,24.235712,23.042871,30.35,20.35,-267.6357,2.0,2.0,2.0,2.0,27.15,26.1,26.1,27.9,8.1,48.8,48.8,47.0,112.69,64.17,64.17,72.16,0.0,-1.0499992,-1.0499992,0.75,0.0,40.7,40.7,38.9,0.0,-48.520004,-48.520004,-40.53
195,sj,2011,17,2011-04-30,0.2891,0.35406,0.1965571,0.2656857,97.2,97.30143,89.33,18.447144,28.1,10.2,33.2,22.3,24.0,24.12713,25.464289,23.61999,32.05001,19.649988,-265.49286,2.0,2.0,2.0,2.0,28.1,27.15,27.15,26.1,24.0,8.1,8.1,48.8,89.33,112.69,112.69,64.17,0.0,-0.95000076,-0.95000076,-2.0,0.0,-15.9,-15.9,24.8,0.0,23.36,23.36,-25.160004
196,iq,2011,17,2011-04-30,0.2891,0.35406,0.1965571,0.2656857,97.2,97.30143,89.33,18.447144,28.1,10.2,33.2,22.3,24.0,24.12713,25.464289,23.61999,32.05001,19.649988,-265.49286,2.0,2.0,2.0,2.0,28.1,27.15,27.15,26.1,24.0,8.1,8.1,48.8,89.33,112.69,112.69,64.17,0.0,-0.95000076,-0.95000076,-2.0,0.0,-15.9,-15.9,24.8,0.0,23.36,23.36,-25.160004
197,sj,2011,18,2011-05-07,0.2470143,0.2773714,0.2767571,0.2252857,101.6,97.48143,111.09,18.804285,27.425,10.1,33.2,21.2,17.5,24.399988,25.042871,23.93429,30.550013,20.749994,-266.9643,2.0,2.0,2.0,2.0,27.425,28.1,28.1,27.15,17.5,24.0,24.0,8.1,111.09,89.33,89.33,112.69,0.0,0.67500114,0.67500114,-0.27499962,0.0,6.5,6.5,-9.4,0.0,-21.759995,-21.759995,1.6000061
198,iq,2011,18,2011-05-07,0.2470143,0.2773714,0.2767571,0.2252857,101.6,97.48143,111.09,18.804285,27.425,10.1,33.2,21.2,17.5,24.399988,25.042871,23.93429,30.550013,20.749994,-266.9643,2.0,2.0,2.0,2.0,27.425,28.1,28.1,27.15,17.5,24.0,24.0,8.1,111.09,89.33,89.33,112.69,0.0,0.67500114,0.67500114,-0.27499962,0.0,6.5,6.5,-9.4,0.0,-21.759995,-21.759995,1.6000061
199,sj,2011,19,2011-05-14,0.2356143,0.36116,0.2586286,0.3281,42.6,93.85286,53.29,15.782857,26.3,8.55,30.8,21.5,39.3,22.352869,23.328577,21.13,31.550013,18.749994,-267.45,2.0,2.0,2.0,2.0,26.3,27.425,27.425,28.1,39.3,17.5,17.5,24.0,53.29,111.09,111.09,89.33,0.0,1.125,1.125,1.8000011,0.0,-21.8,-21.8,-15.3,0.0,57.799995,57.799995,36.04
200,iq,2011,19,2011-05-14,0.2356143,0.36116,0.2586286,0.3281,42.6,93.85286,53.29,15.782857,26.3,8.55,30.8,21.5,39.3,22.352869,23.328577,21.13,31.550013,18.749994,-267.45,2.0,2.0,2.0,2.0,26.3,27.425,27.425,28.1,39.3,17.5,17.5,24.0,53.29,111.09,111.09,89.33,0.0,1.125,1.125,1.8000011,0.0,-21.8,-21.8,-15.3,0.0,57.799995,57.799995,36.04
201,sj,2011,20,2011-05-21,0.1068857,0.1086571,0.1276429,0.1072857,69.5,96.91143,135.1,17.184286,27.0,8.266666,32.6,22.5,18.0,23.00857,23.964289,22.439997,31.35,18.450006,-267.37857,2.0,2.0,2.0,2.0,27.0,26.3,26.3,27.425,18.0,39.3,39.3,17.5,135.1,53.29,53.29,111.09,0.0,-0.70000076,-0.70000076,0.42499924,0.0,21.3,21.3,-0.5,0.0,-81.810005,-81.810005,-24.01001
202,iq,2011,20,2011-05-21,0.1068857,0.1086571,0.1276429,0.1072857,69.5,96.91143,135.1,17.184286,27.0,8.266666,32.6,22.5,18.0,23.00857,23.964289,22.439997,31.35,18.450006,-267.37857,2.0,2.0,2.0,2.0,27.0,26.3,26.3,27.425,18.0,39.3,39.3,17.5,135.1,53.29,53.29,111.09,0.0,-0.70000076,-0.70000076,0.42499924,0.0,21.3,21.3,-0.5,0.0,-81.810005,-81.810005,-24.01001
203,sj,2011,21,2011-05-28,0.2827571,0.2121714,0.2726429,0.3207,35.9,92.12857,105.13,17.545713,25.942858,6.1714287,33.2,20.6,38.1,24.390009,25.792871,22.781427,34.450005,19.050013,-263.60715,2.0,2.0,2.0,2.0,25.942858,27.0,27.0,26.3,38.1,18.0,18.0,39.3,105.13,135.1,135.1,53.29,0.0,1.0571423,1.0571423,0.3571415,0.0,-20.1,-20.1,1.2,0.0,29.970009,29.970009,-51.839996
204,iq,2011,21,2011-05-28,0.2827571,0.2121714,0.2726429,0.3207,35.9,92.12857,105.13,17.545713,25.942858,6.1714287,33.2,20.6,38.1,24.390009,25.792871,22.781427,34.450005,19.050013,-263.60715,2.0,2.0,2.0,2.0,25.942858,27.0,27.0,26.3,38.1,18.0,18.0,39.3,105.13,135.1,135.1,53.29,0.0,1.0571423,1.0571423,0.3571415,0.0,-20.1,-20.1,1.2,0.0,29.970009,29.970009,-51.839996
205,sj,2011,22,2011-06-04,0.1145857,0.1302714,0.1424857,0.2094857,36.5,93.81,28.1,16.95857,27.414286,5.3428574,33.4,23.9,23.4,23.507135,24.742853,22.282862,31.550013,19.749994,-265.07858,2.0,2.0,2.0,2.0,27.414286,25.942858,25.942858,27.0,23.4,38.1,38.1,18.0,28.1,105.13,105.13,135.1,0.0,-1.4714279,-1.4714279,-0.41428566,0.0,14.7,14.7,-5.4,0.0,77.03,77.03,107.00001
206,iq,2011,22,2011-06-04,0.1145857,0.1302714,0.1424857,0.2094857,36.5,93.81,28.1,16.95857,27.414286,5.3428574,33.4,23.9,23.4,23.507135,24.742853,22.282862,31.550013,19.749994,-265.07858,2.0,2.0,2.0,2.0,27.414286,25.942858,25.942858,27.0,23.4,38.1,38.1,18.0,28.1,105.13,105.13,135.1,0.0,-1.4714279,-1.4714279,-0.41428566,0.0,14.7,14.7,-5.4,0.0,77.03,77.03,107.00001
207,sj,2011,23,2011-06-11,0.2767571,0.2575857,0.1826571,0.3158571,36.7,94.94857,152.32,16.217142,26.557142,6.3,31.4,21.1,27.2,22.628565,23.314295,21.591425,33.450005,18.550013,-266.99286,2.0,2.0,2.0,2.0,26.557142,27.414286,27.414286,25.942858,27.2,23.4,23.4,38.1,152.32,28.1,28.1,105.13,0.0,0.8571434,0.8571434,-0.6142845,0.0,-3.8,-3.8,10.9,0.0,-124.22001,-124.22001,-47.19001
208,iq,2011,23,2011-06-11,0.2767571,0.2575857,0.1826571,0.3158571,36.7,94.94857,152.32,16.217142,26.557142,6.3,31.4,21.1,27.2,22.628565,23.314295,21.591425,33.450005,18.550013,-266.99286,2.0,2.0,2.0,2.0,26.557142,27.414286,27.414286,25.942858,27.2,23.4,23.4,38.1,152.32,28.1,28.1,105.13,0.0,0.8571434,0.8571434,-0.6142845,0.0,-3.8,-3.8,10.9,0.0,-124.22001,-124.22001,-47.19001
209,sj,2011,24,2011-06-18,0.33932,0.26412,0.3501,0.3288,178.1,90.09,54.27,16.87,27.842857,6.757143,33.6,22.8,4.1,24.23858,25.242853,22.154291,35.149986,18.450006,-263.82144,2.0,2.0,2.0,2.0,27.842857,26.557142,26.557142,27.414286,4.1,27.2,27.2,23.4,54.27,152.32,152.32,28.1,0.0,-1.2857151,-1.2857151,-0.4285717,0.0,23.1,23.1,19.3,0.0,98.05,98.05,-26.17
210,iq,2011,24,2011-06-18,0.33932,0.26412,0.3501,0.3288,178.1,90.09,54.27,16.87,27.842857,6.757143,33.6,22.8,4.1,24.23858,25.242853,22.154291,35.149986,18.450006,-263.82144,2.0,2.0,2.0,2.0,27.842857,26.557142,26.557142,27.414286,4.1,27.2,27.2,23.4,54.27,152.32,152.32,28.1,0.0,-1.2857151,-1.2857151,-0.4285717,0.0,23.1,23.1,19.3,0.0,98.05,98.05,-26.17
211,sj,2011,25,2011-06-25,0.1635429,0.2133143,0.1999571,0.2143286,44.7,94.75,59.54,14.982857,28.214285,6.571429,32.2,22.2,35.8,21.404291,22.085718,20.334284,31.050013,17.35,-267.42142,2.0,2.0,2.0,2.0,28.214285,27.842857,27.842857,26.557142,35.8,4.1,4.1,27.2,59.54,54.27,54.27,152.32,0.0,-0.37142754,-0.37142754,-1.6571426,0.0,-31.7,-31.7,-8.6,0.0,-5.2700005,-5.2700005,92.78001
212,iq,2011,25,2011-06-25,0.1635429,0.2133143,0.1999571,0.2143286,44.7,94.75,59.54,14.982857,28.214285,6.571429,32.2,22.2,35.8,21.404291,22.085718,20.334284,31.050013,17.35,-267.42142,2.0,2.0,2.0,2.0,28.214285,27.842857,27.842857,26.557142,35.8,4.1,4.1,27.2,59.54,54.27,54.27,152.32,0.0,-0.37142754,-0.37142754,-1.6571426,0.0,-31.7,-31.7,-8.6,0.0,-5.2700005,-5.2700005,92.78001
213,sj,2011,26,2011-07-02,0.1782429,0.1938714,0.2064714,0.1768143,64.2,92.50143,42.4,16.335714,28.314285,5.785714,33.2,22.8,9.6,23.0357,23.735712,21.612848,31.749994,17.249994,-265.00714,2.0,2.0,2.0,2.0,28.314285,28.214285,28.214285,27.842857,9.6,35.8,35.8,4.1,42.4,59.54,59.54,54.27,0.0,-0.10000038,-0.10000038,-0.47142792,0.0,26.2,26.2,-5.5,0.0,17.14,17.14,11.869999
214,iq,2011,26,2011-07-02,0.1782429,0.1938714,0.2064714,0.1768143,64.2,92.50143,42.4,16.335714,28.314285,5.785714,33.2,22.8,9.6,23.0357,23.735712,21.612848,31.749994,17.249994,-265.00714,2.0,2.0,2.0,2.0,28.314285,28.214285,28.214285,27.842857,9.6,35.8,35.8,4.1,42.4,59.54,59.54,54.27,0.0,-0.10000038,-0.10000038,-0.47142792,0.0,26.2,26.2,-5.5,0.0,17.14,17.14,11.869999
215,sj,2011,27,2011-07-09,0.1397571,0.13925,0.116,0.1848571,54.0,96.494286,31.44,16.395714,27.742857,5.8,29.6,23.9,17.2,22.401423,23.507135,21.698572,31.550013,18.149988,-265.80713,2.0,2.0,2.0,2.0,27.742857,28.314285,28.314285,28.214285,17.2,9.6,9.6,35.8,31.44,42.4,42.4,59.54,0.0,0.5714283,0.5714283,0.47142792,0.0,-7.6,-7.6,18.6,0.0,10.960001,10.960001,28.1
216,iq,2011,27,2011-07-09,0.1397571,0.13925,0.116,0.1848571,54.0,96.494286,31.44,16.395714,27.742857,5.8,29.6,23.9,17.2,22.401423,23.507135,21.698572,31.550013,18.149988,-265.80713,2.0,2.0,2.0,2.0,27.742857,28.314285,28.314285,28.214285,17.2,9.6,9.6,35.8,31.44,42.4,42.4,59.54,0.0,0.5714283,0.5714283,0.47142792,0.0,-7.6,-7.6,18.6,0.0,10.960001,10.960001,28.1
217,sj,2011,28,2011-07-16,0.3302,0.3348429,0.3249571,0.3198429,25.7,88.77857,19.52,14.787143,28.114286,5.571429,31.8,19.5,21.1,22.404291,23.314295,20.101435,32.35,17.450006,-263.87857,2.0,2.0,2.0,2.0,28.114286,27.742857,27.742857,28.314285,21.1,17.2,17.2,9.6,19.52,31.44,31.44,42.4,0.0,-0.37142944,-0.37142944,0.19999886,0.0,-3.9,-3.9,-11.5,0.0,11.92,11.92,22.880001
218,iq,2011,28,2011-07-16,0.3302,0.3348429,0.3249571,0.3198429,25.7,88.77857,19.52,14.787143,28.114286,5.571429,31.8,19.5,21.1,22.404291,23.314295,20.101435,32.35,17.450006,-263.87857,2.0,2.0,2.0,2.0,28.114286,27.742857,27.742857,28.314285,21.1,17.2,17.2,9.6,19.52,31.44,31.44,42.4,0.0,-0.37142944,-0.37142944,0.19999886,0.0,-3.9,-3.9,-11.5,0.0,11.92,11.92,22.880001
219,sj,2011,29,2011-07-23,0.2778714,0.2915143,0.2991143,0.3904714,24.8,85.56571,70.29,15.688571,26.85,11.7,34.0,20.6,16.3,24.05572,25.571436,21.011438,33.450005,17.749994,-262.59286,2.0,2.0,2.0,2.0,26.85,28.114286,28.114286,27.742857,16.3,21.1,21.1,17.2,70.29,19.52,19.52,31.44,0.0,1.264286,1.264286,0.8928566,0.0,4.8,4.8,0.9,0.0,-50.77,-50.77,-38.85
220,iq,2011,29,2011-07-23,0.2778714,0.2915143,0.2991143,0.3904714,24.8,85.56571,70.29,15.688571,26.85,11.7,34.0,20.6,16.3,24.05572,25.571436,21.011438,33.450005,17.749994,-262.59286,2.0,2.0,2.0,2.0,26.85,28.114286,28.114286,27.742857,16.3,21.1,21.1,17.2,70.29,19.52,19.52,31.44,0.0,1.264286,1.264286,0.8928566,0.0,4.8,4.8,0.9,0.0,-50.77,-50.77,-38.85
